index,parfam,countryname,per503,pervote,electionDate,partyname,environWeighted,parfamName
2002-01-01,40,Netherlands,3.2260000000000004,1.61,2002-05-01,Livable Netherlands,5.193860000000001,LIB
2003-01-01,40,Netherlands,0.985,17.95,2003-01-01,People’s Party for Freedom and Democracy,17.68075,LIB
2003-01-01,40,Netherlands,2.801,0.40299999999999997,2003-01-01,Livable Netherlands,1.128803,LIB
2006-01-01,40,Netherlands,2.394,14.67,2006-11-01,People’s Party for Freedom and Democracy,35.11998,LIB
2010-01-01,40,Netherlands,3.614,20.47,2010-06-01,People’s Party for Freedom and Democracy,73.97858000000002,LIB
2012-01-01,40,Netherlands,2.443,26.58,2012-09-01,People’s Party for Freedom and Democracy,64.93494,LIB
2017-01-01,40,Netherlands,2.169,21.285,2017-03-01,People’s Party for Freedom and Democracy,46.167165000000004,LIB
1946-01-01,50,Netherlands,7.9,30.805999999999997,1946-05-01,Catholic People’s Party,243.3674,CHR
1947-01-01,50,Netherlands,7.9,30.805999999999997,1946-05-01,Catholic People’s Party,243.3674,CHR
1948-01-01,50,Netherlands,6.600000000000001,31.039,1948-07-01,Catholic People’s Party,204.85740000000004,CHR
1949-01-01,50,Netherlands,6.600000000000001,31.039,1948-07-01,Catholic People’s Party,204.85740000000004,CHR
1950-01-01,50,Netherlands,6.600000000000001,31.039,1948-07-01,Catholic People’s Party,204.85740000000004,CHR
1951-01-01,50,Netherlands,6.600000000000001,31.039,1948-07-01,Catholic People’s Party,204.85740000000004,CHR
1952-01-01,50,Netherlands,5.5,28.665,1952-06-01,Catholic People’s Party,157.6575,CHR
1953-01-01,50,Netherlands,5.5,28.665,1952-06-01,Catholic People’s Party,157.6575,CHR
1954-01-01,50,Netherlands,5.5,28.665,1952-06-01,Catholic People’s Party,157.6575,CHR
1955-01-01,50,Netherlands,5.5,28.665,1952-06-01,Catholic People’s Party,157.6575,CHR
1956-01-01,50,Netherlands,4.2,31.693,1956-06-01,Catholic People’s Party,133.1106,CHR
1957-01-01,50,Netherlands,4.2,31.693,1956-06-01,Catholic People’s Party,133.1106,CHR
1958-01-01,50,Netherlands,4.2,31.693,1956-06-01,Catholic People’s Party,133.1106,CHR
1959-01-01,50,Netherlands,2.6,31.601,1959-03-01,Catholic People’s Party,82.1626,CHR
1960-01-01,50,Netherlands,2.6,31.601,1959-03-01,Catholic People’s Party,82.1626,CHR
1961-01-01,50,Netherlands,2.6,31.601,1959-03-01,Catholic People’s Party,82.1626,CHR
1962-01-01,50,Netherlands,2.6,31.601,1959-03-01,Catholic People’s Party,82.1626,CHR
1963-01-01,50,Netherlands,6.100000000000001,31.881999999999998,1963-05-01,Catholic People’s Party,194.4802,CHR
1964-01-01,50,Netherlands,6.100000000000001,31.881999999999998,1963-05-01,Catholic People’s Party,194.4802,CHR
1965-01-01,50,Netherlands,6.100000000000001,31.881999999999998,1963-05-01,Catholic People’s Party,194.4802,CHR
1966-01-01,50,Netherlands,6.100000000000001,31.881999999999998,1963-05-01,Catholic People’s Party,194.4802,CHR
1967-01-01,50,Netherlands,3.2,26.503,1967-02-01,Catholic People’s Party,84.8096,CHR
1968-01-01,50,Netherlands,3.2,26.503,1967-02-01,Catholic People’s Party,84.8096,CHR
1969-01-01,50,Netherlands,3.2,26.503,1967-02-01,Catholic People’s Party,84.8096,CHR
1970-01-01,50,Netherlands,3.2,26.503,1967-02-01,Catholic People’s Party,84.8096,CHR
1971-01-01,50,Netherlands,4.600000000000001,21.837,1971-04-01,Catholic People’s Party,100.45020000000002,CHR
1972-01-01,50,Netherlands,6.600000000000001,17.655,1972-11-01,Catholic People’s Party,116.52300000000004,CHR
1973-01-01,50,Netherlands,6.600000000000001,17.655,1972-11-01,Catholic People’s Party,116.52300000000004,CHR
1974-01-01,50,Netherlands,6.600000000000001,17.655,1972-11-01,Catholic People’s Party,116.52300000000004,CHR
1975-01-01,50,Netherlands,6.600000000000001,17.655,1972-11-01,Catholic People’s Party,116.52300000000004,CHR
1976-01-01,50,Netherlands,6.600000000000001,17.655,1972-11-01,Catholic People’s Party,116.52300000000004,CHR
1977-01-01,50,Netherlands,3.3,31.886999999999997,1977-05-01,Christian Democratic Appeal,105.22709999999998,CHR
1978-01-01,50,Netherlands,3.3,31.886999999999997,1977-05-01,Christian Democratic Appeal,105.22709999999998,CHR
1979-01-01,50,Netherlands,3.3,31.886999999999997,1977-05-01,Christian Democratic Appeal,105.22709999999998,CHR
1980-01-01,50,Netherlands,3.3,31.886999999999997,1977-05-01,Christian Democratic Appeal,105.22709999999998,CHR
1981-01-01,50,Netherlands,4.0,30.805999999999997,1981-05-01,Christian Democratic Appeal,123.22399999999999,CHR
1982-01-01,50,Netherlands,5.4,29.386999999999997,1982-09-01,Christian Democratic Appeal,158.6898,CHR
1983-01-01,50,Netherlands,5.4,29.386999999999997,1982-09-01,Christian Democratic Appeal,158.6898,CHR
1984-01-01,50,Netherlands,5.4,29.386999999999997,1982-09-01,Christian Democratic Appeal,158.6898,CHR
1985-01-01,50,Netherlands,5.4,29.386999999999997,1982-09-01,Christian Democratic Appeal,158.6898,CHR
1986-01-01,50,Netherlands,3.3,34.593,1986-05-01,Christian Democratic Appeal,114.1569,CHR
1987-01-01,50,Netherlands,3.3,34.593,1986-05-01,Christian Democratic Appeal,114.1569,CHR
1988-01-01,50,Netherlands,3.3,34.593,1986-05-01,Christian Democratic Appeal,114.1569,CHR
1989-01-01,50,Netherlands,3.0,35.313,1989-09-01,Christian Democratic Appeal,105.939,CHR
1990-01-01,50,Netherlands,3.0,35.313,1989-09-01,Christian Democratic Appeal,105.939,CHR
1991-01-01,50,Netherlands,3.0,35.313,1989-09-01,Christian Democratic Appeal,105.939,CHR
1992-01-01,50,Netherlands,3.0,35.313,1989-09-01,Christian Democratic Appeal,105.939,CHR
1993-01-01,50,Netherlands,3.0,35.313,1989-09-01,Christian Democratic Appeal,105.939,CHR
1994-01-01,50,Netherlands,2.544,22.217,1994-05-01,Christian Democratic Appeal,56.520047999999996,CHR
1995-01-01,50,Netherlands,2.544,22.217,1994-05-01,Christian Democratic Appeal,56.520047999999996,CHR
1996-01-01,50,Netherlands,2.544,22.217,1994-05-01,Christian Democratic Appeal,56.520047999999996,CHR
1997-01-01,50,Netherlands,2.544,22.217,1994-05-01,Christian Democratic Appeal,56.520047999999996,CHR
1998-01-01,50,Netherlands,3.7969999999999997,18.37,1998-05-01,Christian Democratic Appeal,69.75089,CHR
1999-01-01,50,Netherlands,3.7969999999999997,18.37,1998-05-01,Christian Democratic Appeal,69.75089,CHR
2000-01-01,50,Netherlands,3.7969999999999997,18.37,1998-05-01,Christian Democratic Appeal,69.75089,CHR
2001-01-01,50,Netherlands,3.7969999999999997,18.37,1998-05-01,Christian Democratic Appeal,69.75089,CHR
2002-01-01,50,Netherlands,1.742,27.93,2002-05-01,Christian Democratic Appeal,48.65406,CHR
2003-01-01,50,Netherlands,1.742,28.65,2003-01-01,Christian Democratic Appeal,49.9083,CHR
2004-01-01,50,Netherlands,1.742,28.65,2003-01-01,Christian Democratic Appeal,49.9083,CHR
2005-01-01,50,Netherlands,1.742,28.65,2003-01-01,Christian Democratic Appeal,49.9083,CHR
2006-01-01,50,Netherlands,1.8430000000000002,26.513,2006-11-01,Christian Democratic Appeal,48.86345900000001,CHR
2007-01-01,50,Netherlands,1.8430000000000002,26.513,2006-11-01,Christian Democratic Appeal,48.86345900000001,CHR
2008-01-01,50,Netherlands,1.8430000000000002,26.513,2006-11-01,Christian Democratic Appeal,48.86345900000001,CHR
2009-01-01,50,Netherlands,1.8430000000000002,26.513,2006-11-01,Christian Democratic Appeal,48.86345900000001,CHR
2010-01-01,50,Netherlands,6.0070000000000014,13.62,2010-06-01,Christian Democratic Appeal,81.81534000000002,CHR
2011-01-01,50,Netherlands,6.0070000000000014,13.62,2010-06-01,Christian Democratic Appeal,81.81534000000002,CHR
2012-01-01,50,Netherlands,3.3560000000000003,8.506,2012-09-01,Christian Democratic Appeal,28.546136000000004,CHR
2013-01-01,50,Netherlands,3.3560000000000003,8.506,2012-09-01,Christian Democratic Appeal,28.546136000000004,CHR
2014-01-01,50,Netherlands,3.3560000000000003,8.506,2012-09-01,Christian Democratic Appeal,28.546136000000004,CHR
2015-01-01,50,Netherlands,3.3560000000000003,8.506,2012-09-01,Christian Democratic Appeal,28.546136000000004,CHR
2016-01-01,50,Netherlands,3.3560000000000003,8.506,2012-09-01,Christian Democratic Appeal,28.546136000000004,CHR
2017-01-01,50,Netherlands,2.191,12.379000000000001,2017-03-01,Christian Democratic Appeal,27.122389000000002,CHR
2018-01-01,50,Netherlands,2.191,12.379000000000001,2017-03-01,Christian Democratic Appeal,27.122389000000002,CHR
2019-01-01,50,Netherlands,2.191,12.379000000000001,2017-03-01,Christian Democratic Appeal,27.122389000000002,CHR
2020-01-01,50,Netherlands,2.191,12.379000000000001,2017-03-01,Christian Democratic Appeal,27.122389000000002,CHR
1946-01-01,50,Netherlands,4.5,12.901,1946-05-01,Anti-Revolutionary Party,58.0545,CHR
1946-01-01,50,Netherlands,3.2,7.84,1946-05-01,Christian Historical Union,25.088,CHR
1948-01-01,50,Netherlands,4.8,13.209000000000001,1948-07-01,Anti-Revolutionary Party,63.40320000000001,CHR
1948-01-01,50,Netherlands,2.9,9.188,1948-07-01,Christian Historical Union,26.64520000000001,CHR
1952-01-01,50,Netherlands,3.1,11.307,1952-06-01,Anti-Revolutionary Party,35.051700000000004,CHR
1952-01-01,50,Netherlands,4.15,8.925000000000002,1952-06-01,Christian Historical Union,37.038750000000014,CHR
1956-01-01,50,Netherlands,1.5,9.909,1956-06-01,Anti-Revolutionary Party,14.863500000000002,CHR
1956-01-01,50,Netherlands,5.4,8.431000000000001,1956-06-01,Christian Historical Union,45.52740000000001,CHR
1959-01-01,50,Netherlands,5.600000000000001,9.386,1959-03-01,Anti-Revolutionary Party,52.56160000000001,CHR
1959-01-01,50,Netherlands,4.7,8.107999999999999,1959-03-01,Christian Historical Union,38.10760000000001,CHR
1963-01-01,50,Netherlands,4.7,8.721,1963-05-01,Anti-Revolutionary Party,40.9887,CHR
1963-01-01,50,Netherlands,9.1,8.577,1963-05-01,Christian Historical Union,78.05069999999998,CHR
1967-01-01,50,Netherlands,6.4,9.902,1967-02-01,Anti-Revolutionary Party,63.3728,CHR
1967-01-01,50,Netherlands,4.0,8.142000000000001,1967-02-01,Christian Historical Union,32.568000000000005,CHR
1971-01-01,50,Netherlands,5.2,8.59,1971-04-01,Anti-Revolutionary Party,44.668,CHR
1971-01-01,50,Netherlands,7.7,5.329,1971-04-01,Democratic Socialists‘70,41.0333,CHR
1971-01-01,50,Netherlands,2.4,6.317,1971-04-01,Christian Historical Union,15.1608,CHR
1972-01-01,50,Netherlands,6.600000000000001,8.84,1972-11-01,Anti-Revolutionary Party,58.34400000000001,CHR
1972-01-01,50,Netherlands,3.1,4.121,1972-11-01,Democratic Socialists‘70,12.775100000000002,CHR
1972-01-01,50,Netherlands,6.600000000000001,4.794,1972-11-01,Christian Historical Union,31.640400000000003,CHR
1977-01-01,50,Netherlands,4.0,0.715,1977-05-01,Democratic Socialists‘70,2.86,CHR
1981-01-01,50,Netherlands,0.6930000000000001,1.247,1981-05-01,Reformatory Political Federation,0.8641710000000001,CHR
1982-01-01,50,Netherlands,1.6269999999999998,0.8150000000000001,1982-09-01,Reformed Political League,1.3260049999999999,CHR
1982-01-01,50,Netherlands,0.6930000000000001,1.508,1982-09-01,Reformatory Political Federation,1.045044,CHR
1989-01-01,50,Netherlands,4.7360000000000015,1.236,1989-09-01,Reformed Political League,5.853696000000001,CHR
1989-01-01,50,Netherlands,5.2810000000000015,0.961,1989-09-01,Reformatory Political Federation,5.0750410000000015,CHR
1994-01-01,50,Netherlands,3.292,1.3,1994-05-01,Reformed Political League,4.2796,CHR
1994-01-01,50,Netherlands,4.851,1.8,1994-05-01,Reformatory Political Federation,8.7318,CHR
1998-01-01,50,Netherlands,6.7570000000000014,1.2,1998-05-01,Reformed Political League,8.108400000000001,CHR
1998-01-01,50,Netherlands,1.4080000000000001,2.028,1998-05-01,Reformatory Political Federation,2.855424,CHR
2002-01-01,50,Netherlands,2.3,2.54,2002-05-01,Christian Union,5.8420000000000005,CHR
2003-01-01,50,Netherlands,3.67,2.13,2003-01-01,Christian Union,7.817099999999999,CHR
2006-01-01,50,Netherlands,2.33,3.9739999999999998,2006-11-01,Christian Union,9.25942,CHR
2010-01-01,50,Netherlands,4.435,3.248,2010-06-01,Christian Union,14.40488,CHR
2012-01-01,50,Netherlands,2.255,3.1260000000000003,2012-09-01,Christian Union,7.049130000000001,CHR
2017-01-01,50,Netherlands,3.992,3.388,2017-03-01,Christian Union,13.524896,CHR
1982-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1983-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1984-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1985-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1986-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1987-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1988-01-01,70,Netherlands,5.102,0.8310000000000001,1982-09-01,Centre Party,4.239762000000002,NAT
1989-01-01,70,Netherlands,0.0,0.9179999999999999,1989-09-01,Centre Democrats,0.0,NAT
1990-01-01,70,Netherlands,0.0,0.9179999999999999,1989-09-01,Centre Democrats,0.0,NAT
1991-01-01,70,Netherlands,0.0,0.9179999999999999,1989-09-01,Centre Democrats,0.0,NAT
1992-01-01,70,Netherlands,0.0,0.9179999999999999,1989-09-01,Centre Democrats,0.0,NAT
1993-01-01,70,Netherlands,0.0,0.9179999999999999,1989-09-01,Centre Democrats,0.0,NAT
1994-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
1995-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
1996-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
1997-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
1998-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
1999-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
2000-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
2001-01-01,70,Netherlands,0.258,2.5,1994-05-01,Centre Democrats,0.645,NAT
2002-01-01,70,Netherlands,5.5120000000000005,17.0,2002-05-01,List Pim Fortuyn,93.704,NAT
2003-01-01,70,Netherlands,1.3730000000000002,5.71,2003-01-01,List Pim Fortuyn,7.839830000000001,NAT
2004-01-01,70,Netherlands,1.3730000000000002,5.71,2003-01-01,List Pim Fortuyn,7.839830000000001,NAT
2005-01-01,70,Netherlands,1.3730000000000002,5.71,2003-01-01,List Pim Fortuyn,7.839830000000001,NAT
2006-01-01,70,Netherlands,0.0,5.89,2006-11-01,Party of Freedom,0.0,NAT
2007-01-01,70,Netherlands,0.0,5.89,2006-11-01,Party of Freedom,0.0,NAT
2008-01-01,70,Netherlands,0.0,5.89,2006-11-01,Party of Freedom,0.0,NAT
2009-01-01,70,Netherlands,0.0,5.89,2006-11-01,Party of Freedom,0.0,NAT
2010-01-01,70,Netherlands,3.392,15.45,2010-06-01,Party of Freedom,52.4064,NAT
2011-01-01,70,Netherlands,3.392,15.45,2010-06-01,Party of Freedom,52.4064,NAT
2012-01-01,70,Netherlands,0.863,10.083,2012-09-01,Party of Freedom,8.701628999999999,NAT
2013-01-01,70,Netherlands,0.863,10.083,2012-09-01,Party of Freedom,8.701628999999999,NAT
2014-01-01,70,Netherlands,0.863,10.083,2012-09-01,Party of Freedom,8.701628999999999,NAT
2015-01-01,70,Netherlands,0.863,10.083,2012-09-01,Party of Freedom,8.701628999999999,NAT
2016-01-01,70,Netherlands,0.863,10.083,2012-09-01,Party of Freedom,8.701628999999999,NAT
2017-01-01,70,Netherlands,0.0,13.056,2017-03-01,Party of Freedom,0.0,NAT
2018-01-01,70,Netherlands,0.0,13.056,2017-03-01,Party of Freedom,0.0,NAT
2019-01-01,70,Netherlands,0.0,13.056,2017-03-01,Party of Freedom,0.0,NAT
2020-01-01,70,Netherlands,0.0,13.056,2017-03-01,Party of Freedom,0.0,NAT
2017-01-01,70,Netherlands,0.0,1.78,2017-03-01,Forum for Democracy,0.0,NAT
1946-01-01,95,Netherlands,4.0,2.138,1946-05-01,Reformed Political Party,8.552,SIP
1947-01-01,95,Netherlands,4.0,2.138,1946-05-01,Reformed Political Party,8.552,SIP
1948-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1949-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1950-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1951-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1952-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1953-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1954-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1955-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1956-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1957-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1958-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1959-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1960-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1961-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1962-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1963-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1964-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1965-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1966-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1967-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1968-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1969-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1970-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1971-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1972-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1973-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1974-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1975-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1976-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1977-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1978-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1979-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1980-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1981-01-01,95,Netherlands,3.509,2.371,1948-07-01,Reformed Political Party,8.319839,SIP
1982-01-01,95,Netherlands,3.576,1.902,1982-09-01,Reformed Political Party,6.801552,SIP
1983-01-01,95,Netherlands,3.576,1.902,1982-09-01,Reformed Political Party,6.801552,SIP
1984-01-01,95,Netherlands,3.576,1.902,1982-09-01,Reformed Political Party,6.801552,SIP
1985-01-01,95,Netherlands,3.576,1.902,1982-09-01,Reformed Political Party,6.801552,SIP
1986-01-01,95,Netherlands,0.0,1.739,1986-05-01,Reformed Political Party,0.0,SIP
1987-01-01,95,Netherlands,0.0,1.739,1986-05-01,Reformed Political Party,0.0,SIP
1988-01-01,95,Netherlands,0.0,1.739,1986-05-01,Reformed Political Party,0.0,SIP
1989-01-01,95,Netherlands,3.0389999999999997,1.8730000000000002,1989-09-01,Reformed Political Party,5.6920470000000005,SIP
1990-01-01,95,Netherlands,3.0389999999999997,1.8730000000000002,1989-09-01,Reformed Political Party,5.6920470000000005,SIP
1991-01-01,95,Netherlands,3.0389999999999997,1.8730000000000002,1989-09-01,Reformed Political Party,5.6920470000000005,SIP
1992-01-01,95,Netherlands,3.0389999999999997,1.8730000000000002,1989-09-01,Reformed Political Party,5.6920470000000005,SIP
1993-01-01,95,Netherlands,3.0389999999999997,1.8730000000000002,1989-09-01,Reformed Political Party,5.6920470000000005,SIP
1994-01-01,95,Netherlands,5.7589999999999995,1.729,1994-05-01,Reformed Political Party,9.957311,SIP
1995-01-01,95,Netherlands,5.7589999999999995,1.729,1994-05-01,Reformed Political Party,9.957311,SIP
1996-01-01,95,Netherlands,5.7589999999999995,1.729,1994-05-01,Reformed Political Party,9.957311,SIP
1997-01-01,95,Netherlands,5.7589999999999995,1.729,1994-05-01,Reformed Political Party,9.957311,SIP
